Year,MSHA_ID,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Production_short_tons,Average_Employees,Labor_Hours
2012,4608964,Feds Creek #1,West Virginia (Southern),Kanawha,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Wolf Creek Coal Corp,"P.O. Box 50, Phyllis, KY 41544",-,15841,5,5992
2012,4608993,Coalburg No 1 Mine,West Virginia (Southern),Kanawha,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Newtown Energy, Inc.","4449 Left Fork Of Joes Creek, Comfort, WV 25049",-,25110,16,38097
2012,4608999,Mine No 1,West Virginia (Southern),Kanawha,Permanently abandoned,Underground,Contractor,Mine only,S E L A H  Corporation,"P.O. Box 1375, Gilbert, WV 25621",-,139783,39,43261
2012,4609034,Administrative Services Auger,West Virginia (Southern),Kanawha,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Administrative Services Inc,"1719 Pleasant Valley Road, Given, WV 25245",-,636,2,356
2012,4609107,Campbells Creek No 7 Mine,West Virginia (Southern),Kanawha,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,Midland Trail Energy Llc,"Hc 36 Box 42, Charleston, WV 25306",-,46530,15,29305
2012,4609108,Mammoth #2 Gas,West Virginia (Southern),Kanawha,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Mammoth Coal Co.,"P.O. Box 150, Cannelton, WV 25036",-,25393,20,40637
2012,4609148,Laurel Coalburg Tunnel Mine,West Virginia (Southern),Kanawha,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Mammoth Coal Co,"P.O. Box 150, Cannelton, WV 25036",-,1843,7,15016
2012,4609153,Samples Mine Highwall Miner,West Virginia (Southern),Kanawha,Active,Surface,Operating Subsidiary,Mine only,Catenary Coal Company Llc,"100 Toms Fork Road, Eskdale, WV 25075",-,90983,5,13319
2012,4609170,Four Mile Surface Mine No 2,West Virginia (Southern),Kanawha,Active,Surface,Indepedent Producer Operator,Mine only,Hanover Resources Llc,"476 Ragland Road, Suite 2, Beckley, WV 25801",-,548712,62,148493
2012,4609221,Slabcamp,West Virginia (Southern),Kanawha,Active,Underground,Operating Subsidiary,Mine only,Mammoth Coal Co.,"P.O. Box 150, Cannelton, WV 25036",-,978796,119,248019
2012,4609226,Five Mile Prep Plt & Refuse Im,West Virginia (Southern),Kanawha,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Midland Trail Energy, Llc","P.O. Box 366, Tad, WV 25201",-,0,23,57267
2012,4609230,Winchester Mine,West Virginia (Southern),Kanawha,Active,Underground,Operating Subsidiary,Mine only,Remington Llc,"800 Toms Fork Road, Eskdale, WV 25075",-,961441,167,334109
2012,4609231,Coalburg No. 2 Mine,West Virginia (Southern),Kanawha,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,"Newtown Energy, Inc.","P.O. Box 189, Comfort, WV 25049",-,48977,15,24155
2012,4609285,Briar Mountain Surface Mine,West Virginia (Southern),Kanawha,Active,Surface,Indepedent Producer Operator,Mine only,Ed Coal Inc,"P.O. Box 726, Ceredo, WV 25507",-,391703,46,90256
2012,4609296,Mine No. 2,West Virginia (Southern),Kanawha,Active,Underground,Indepedent Producer Operator,Mine only,Selah Corporation,"P.O. Box 1375, Gilbert, WV 25261",-,139774,32,59733
2012,4609297,Bc No. 1 Deep Mine,West Virginia (Southern),Kanawha,Active,Underground,Indepedent Producer Operator,Mine only,Midland Trail Energy Llc,"P.O. Box 366, Tad, WV 25201",-,1275350,114,270872
2012,4609321,No. 34 Auger,West Virginia (Southern),Kanawha,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Mjk Mining Inc.,"3371 Mills St., North Bend, OH 45052",-,4897,2,2937
2012,4609400,Opus Mine,West Virginia (Southern),Kanawha,Active,Surface,Indepedent Producer Operator,Mine only,"Hanover Resources, Llc","476 Ragland Road, Beckley, WV 25802",-,182640,22,58355
2012,4608752,Fork Creek Prep Plant,West Virginia (Southern),Lincoln,Active,Surface,Operating Subsidiary,Preparation Plant,Coal River Processing Llc,"P.O. Box 79, Alum Creek, WV 25003",-,0,11,27498
2012,4608752,Fork Creek Prep Plant,West Virginia (Southern),Lincoln,Active,Underground,Operating Subsidiary,Preparation Plant,Coal River Processing Llc,"P.O. Box 79, Alum Creek, WV 25003",-,0,27,64163
2012,4608763,Fork Creek No 1,West Virginia (Southern),Lincoln,Active,Underground,Operating Subsidiary,Mine only,Coal River Mining Llc,"P.O. Box 79, Alum Creek, WV 25003",-,787370,148,362812
2012,4609042,Fork Creek Mine No 3,West Virginia (Southern),Lincoln,Active,Underground,Indepedent Producer Operator,Mine only,Coal River Mining Llc,"P.O. Box 79, Alum Creek, WV 25003",-,386349,57,141692
2012,4601368,Fanco,West Virginia (Southern),Logan,Active,Surface,Operating Subsidiary,Preparation Plant,Apogee Coal Company Llc,"Hc61 Box 156, Yolyn, WV 25654",United Mine Workers of America,0,31,83963
2012,4602140,Saunders Preparation Plant,West Virginia (Southern),Logan,Active,Underground,Operating Subsidiary,Preparation Plant,"Cliffs Logan County Coal, Llc","100 Market St Ste A, Man, WV 25635",-,0,43,113249
2012,4602443,Little White Oak,West Virginia (Southern),Logan,Active,Surface,Indepedent Producer Operator,Mine only,Apogee Coal Company Llc,"Hc 61  Box 156, Yolyn, WV 25654",-,2504,1,350
2012,4602515,Preparation Plant,West Virginia (Southern),Logan,"Active, men working, not producing",Underground,Indepedent Producer Operator,Preparation Plant,Stirrat Coal Company,"P.O. Box 40, Wharncliffe, WV 25651",-,0,9,16982
2012,4604315,Elk Lick Tipple,West Virginia (Southern),Logan,Active,Surface,Operating Subsidiary,Preparation Plant,"Cliffs Logan County Coal, Llc","119 Rich Creek Road, Lyburn, WV 25632",-,0,9,16892
2012,4604315,Elk Lick Tipple,West Virginia (Southern),Logan,Active,Underground,Operating Subsidiary,Preparation Plant,"Cliffs Logan County Coal, Llc","119 Rich Creek Road, Lyburn, WV 25632",-,0,9,16892
2012,4604669,Alex Energy Loadout,West Virginia (Southern),Logan,Active,Surface,Indepedent Producer Operator,Preparation Plant,Alex Energy Inc,"P.O. Box 1098, Holden, WV 25625",-,0,4,9150
2012,4605086,Rum Creek Preparation Plant,West Virginia (Southern),Logan,Active,Surface,Operating Subsidiary,Preparation Plant,Bandmill Coal Corp,"P.O. Box 1076, Holden, WV 25625",-,0,19,11014
2012,4605086,Rum Creek Preparation Plant,West Virginia (Southern),Logan,Active,Underground,Operating Subsidiary,Preparation Plant,Bandmill Coal Corp,"P.O. Box 1076, Holden, WV 25625",-,0,29,16521
2012,4605909,Holden No 22 Preparation Plant,West Virginia (Southern),Logan,Active,Surface,Operating Subsidiary,Preparation Plant,Coal Mac Inc,"P.O. Box 1050, Holden, WV 25625",-,0,26,34557
2012,4605909,Holden No 22 Preparation Plant,West Virginia (Southern),Logan,Active,Underground,Operating Subsidiary,Preparation Plant,Coal Mac Inc,"P.O. Box 1050, Holden, WV 25625",-,0,7,8639
2012,4606750,Eagle Creek No 5 Mine,West Virginia (Southern),Logan,Active,Surface,Operating Subsidiary,Mine only,Eagle Creek Mining Llc,"P.O. Box 1200, Robinson Cree, KY 41560",-,217148,18,42571
2012,4608249,Surface No 1,West Virginia (Southern),Logan,Active,Surface,Indepedent Producer Operator,Mine only,"Stollings Trucking Co., Inc.","P.O. Box 328, Mount Gay, WV 25637",-,362353,43,110396
2012,4608268,No. 6,West Virginia (Southern),Logan,Active,Underground,Operating Subsidiary,Mine only,Rockhouse Creek Development Ll,"P.O. Box 1389, Gilbert, WV 25621",-,132060,52,124108
2012,4608570,Coalburg No 2 Mine,West Virginia (Southern),Logan,Active,Underground,Operating Subsidiary,Mine only,"Rio Group, Inc.","P.O. Box D, Holden, WV 25625",-,237071,35,81413
2012,4608636,No. 2,West Virginia (Southern),Logan,Active,Underground,Operating Subsidiary,Mine only,Rockhouse Creek Development Ll,"P.O. Box 1389, Gilbert, WV 25621",-,82120,51,125276
2012,4608693,Freeze Fork Surface Mine,West Virginia (Southern),Logan,Permanently abandoned,Surface,Operating Subsidiary,Mine only,Highland Mining Company,"P.O. Box 1098, Holden, WV 25625",-,273682,93,79046
2012,4608738,Diamond Energy,West Virginia (Southern),Logan,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,Spartan Mining Company Inc,"P.O. Box 1120, Holden, WV 25625",-,11728,22,14499
2012,4608801,Aracoma Alma Mine #1,West Virginia (Southern),Logan,Active,Underground,Operating Subsidiary,Mine only,Aracoma Coal Company Inc,"P.O. Box 1120, Holden, WV 25625",-,916317,166,375271
2012,4608802,Hernshaw Mine,West Virginia (Southern),Logan,Active,Underground,Operating Subsidiary,Mine only,Aracoma Coal Company Inc,"P.O. Box 1120, Holden, WV 25625",-,228397,63,139348
2012,4608838,Superior Surface Mine,West Virginia (Southern),Logan,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,White Flame Energy Inc,"P.O. Box 40, Wharncliffe, WV 25651",-,375886,39,89079
2012,4608939,Guyan,West Virginia (Southern),Logan,Active,Surface,Indepedent Producer Operator,Mine only,Apogee Coal Company Llc,"Hc 61 Box 156, Yolyn, WV 25654",,2173629,233,589868
2012,4608973,Wv-3 Surface Mine,West Virginia (Southern),Logan,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Kentucky Fuel Corporation,"P.O. Box 130, Mousie, KY 41839",-,36245,10,20803
2012,4608984,Coal-Mac Inc Holden #22 Surfac,West Virginia (Southern),Logan,Active,Surface,Operating Subsidiary,Mine only,Phoenix Coal-Mac Mining Inc,"P.O. Box 1050, Holden, WV 25625",-,3064762,255,716042
2012,4609029,Mountaineer Ii Mine,West Virginia (Southern),Logan,Active,Underground,Operating Subsidiary,Mine only,Mingo Logan Coal Company,"P.O. Box E, Sharples, WV 25183",-,2543761,340,845601
2012,4609046,Cardinal Preparation Plant,West Virginia (Southern),Logan,Active,Surface,Operating Subsidiary,Preparation Plant,Mingo Logan Coal Company,"P.O. Box E, Sharples, WV 25183",-,0,3,6596
2012,4609046,Cardinal Preparation Plant,West Virginia (Southern),Logan,Active,Underground,Operating Subsidiary,Preparation Plant,Mingo Logan Coal Company,"P.O. Box E, Sharples, WV 25183",-,0,26,66696
2012,4609089,Camp Branch Mine,West Virginia (Southern),Logan,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Rum Creek Coal Sales,"P.O. Box 1096, Holden, WV 25625",-,305033,48,116338
2012,4609101,Toney Fork Surface Mine,West Virginia (Southern),Logan,Active,Surface,Operating Subsidiary,Mine only,"Cliffs Logan County Coal, Llc","100 Market St Ste A, Man, WV 25635",-,820223,75,188655
2012,4609174,Spruce No. 1 Mine,West Virginia (Southern),Logan,Active,Surface,Contractor,Mine only,Eagle Creek Mining Llc,"P.O. Box 1200, Robinson, KY 41560",-,624111,35,93475
2012,4609204,Reylas Surface Mine,West Virginia (Southern),Logan,Active,Surface,Operating Subsidiary,Mine only,Highland Mining Company,"P.O. Box 1098, Holden, WV 25625",-,570769,89,142516
2012,4609217,Powellton #1 Mine,West Virginia (Southern),Logan,Active,Underground,Operating Subsidiary,Mine only,"Cliffs Logan County Coal, Llc","119 Rich Creek Road, Lyburn, WV 25632",-,753609,204,476808
2012,4609254,Hatfield Energy Mine,West Virginia (Southern),Logan,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Spartan Mining Company Inc.,"P.O. Box 40, Wharncliffe, WV 25651",-,119449,27,61970
2012,4609280,Dingess Chilton Mine,West Virginia (Southern),Logan,Active,Underground,Operating Subsidiary,Mine only,"Cliffs Logan County Coal, Llc","119 Rich Creek Road, Man, WV 25635",-,489305,113,273115
2012,4609281,No. 6-A Mine,West Virginia (Southern),Logan,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Rockhouse Creek Development, L","P.O. Box 1389, Gilbert, WV 25621",-,143048,55,116930
2012,4609299,Cedar Grove #1 Mine,West Virginia (Southern),Logan,Active,Underground,Operating Subsidiary,Mine only,Aracoma Coal Company,"P.O. Box 1120, Holden, WV 25625",-,409320,60,136439
2012,4609364,Zigmond Processing,West Virginia (Southern),Logan,Permanently abandoned,Surface,Indepedent Producer Operator,Preparation Plant,Rum Creek Coal Sales Inc,"P.O. Box 1120, Holden, WV 25625",,0,17,30076
2012,4609364,Zigmond Processing,West Virginia (Southern),Logan,Permanently abandoned,Underground,Indepedent Producer Operator,Preparation Plant,Rum Creek Coal Sales Inc,"P.O. Box 1120, Holden, WV 25625",,0,31,55856
2012,4609409,Shm 12-66,West Virginia (Southern),Logan,Active,Surface,Operating Subsidiary,Mine only,Rum Creek Coal Sales,"P.O. Box 1098, Holden, WV 25625",-,221694,14,37553
2012,4602206,Lick Branch Impoundment,West Virginia (Southern),Mcdowell,Permanently abandoned,Surface,Contractor,Preparation Plant,"Litwar Processing Company, Llc","P.O. Box 727, Iaeger, WV 24844",,0,5,5087
2012,4602380,Bishop Impoundment Area,West Virginia (Southern),Mcdowell,Active,Surface,Indepedent Producer Operator,Mine only,"Chestnut Land Holdings, Llc","106 Lockheed Drive, Beaver, WV 25813",-,129618,64,142052
2012,4603303,Superior Cleaning Plant,West Virginia (Southern),Mcdowell,Active,Surface,Contractor,Preparation Plant,"Superior Processing, Inc.","356 S College Ave, Bluefield, VA 24605",-,0,2,4927
2012,4603303,Superior Cleaning Plant,West Virginia (Southern),Mcdowell,Active,Underground,Contractor,Preparation Plant,"Superior Processing, Inc.","356 S College Ave, Bluefield, VA 24605",-,0,16,36130
2012,4603404,No 32 Mine,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Bluestone Coal Corporation,"100 Cranberry Creek Drive, Beckley, WV 25801",United Mine Workers of America,1854,4,1518
2012,4603444,Keystone No 1 Preparation Plan,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Indepedent Producer Operator,Preparation Plant,"Keystone Service Industries, I","P.O. Box 1085, Beckley, WV 25801",United Mine Workers of America,0,1,2223
2012,4603444,Keystone No 1 Preparation Plan,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Indepedent Producer Operator,Preparation Plant,"Keystone Service Industries, I","P.O. Box 1085, Beckley, WV 25801",United Mine Workers of America,0,4,8364
2012,4605449,Amonate Preparation Plant,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Indepedent Producer Operator,Preparation Plant,Consolidation Coal Company,"700 Dry Fork Road, Bandy, VA 24602",,0,17,39831
2012,4605741,Cactus Ridge Surface Mine,West Virginia (Southern),Mcdowell,Active,Surface,Operating Subsidiary,Mine only,"Extra Energy, Inc.","P.O. Box 10, Bishop, VA 24604",-,32218,11,26134
2012,4605872,Litwar Preparation Plant,West Virginia (Southern),Mcdowell,Active,Underground,Contractor,Preparation Plant,"Litwar Processing Company, Llc","P.O. Box 727, Iaeger, WV 24844",United Mine Workers of America,0,28,75647
2012,4606265,Sewell Mine B,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,"Raw Coal Mining Company, Inc.","356 South College Ave., Bluefield, VA 24605",-,105103,43,93298
2012,4606578,Red Fox Surface Mine,West Virginia (Southern),Mcdowell,Active,Surface,Operating Subsidiary,Mine only,Justice Energy Company Inc,"P.O. Box 1085, Beckley, WV 25801",United Mine Workers of America,458375,65,139055
2012,4606609,Skyway Ii Mine,West Virginia (Southern),Mcdowell,Active,Surface,Indepedent Producer Operator,Mine only,"Skyway Strip, Inc","P.O. Box 770, Bluefield, WV 24701",-,82275,21,57707
2012,4606843,No 2 Mine,West Virginia (Southern),Mcdowell,Active,Underground,Contractor,Mine only,Sally Ann Coal Company Inc,"P.O. Box 770, Bluefield, WV 24701",-,42639,19,43963
2012,4607366,No 1,West Virginia (Southern),Mcdowell,Active,Underground,Contractor,Mine only,Sally Ann Coal Company Inc,"P.O. Box 770, Bluefield, WV 24701",-,38225,14,29760
2012,4607852,Big Creek Washer,West Virginia (Southern),Mcdowell,Active,Underground,Contractor,Preparation Plant,Baystar Coal Company Inc,"P.O. Box 1030, Bluefield, VA 24605",-,0,11,28901
2012,4608131,Mine No. 35,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,"Xmv, Inc.","640 Clover Dew Dairy Road, Princeton, WV 24740",-,154943,43,108923
2012,4608444,No 1,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,"D & H Mining, Inc.","2703 Stellsburg Hwy., Cedar Bluff, VA 24609",-,43474,20,34168
2012,4608581,Mine No. 1,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,"Triple G Coal Company, Inc.","P.O. Box 770, Bluefield, WV 24701",-,26093,11,25465
2012,4608619,Pageton Refuse Impoundment,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Indepedent Producer Operator,Preparation Plant,Deepgreen West Virginia Inc,"702 Professional Park Dr Ste D, Summersville, WV 26651",-,0,8,9290
2012,4608646,Mine No 3,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Rock N Roll Coal Company Inc,"4641 Greenbrier Mtn. Rd., Panther, WV 24872",-,79955,21,42359
2012,4608647,Eckman Surface Mine,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Extra Energy, Inc.","P.O. Box 10, Bishop, VA 24604",-,9767,18,44529
2012,4608884,No 58,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Pay Car Mining Inc,"100 Cranberry Creek Dr, Beckley, WV 25801",-,160585,65,139185
2012,4608955,Mine No. 2,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,"Resurrection Coal Company, Inc","P.O. Box 269, Jolo, WV 24850",-,28617,10,18682
2012,4608990,No. 39 Mine,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Bluestone Coal Corporation,"100 Cranberry Creek Drive, Beckley, WV 25801",United Mine Workers of America,40707,16,18105
2012,4609001,Amonate Auger Ii,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Black Storm Energy, Llc","2590 Us Hwy. 23 South, Pikeville, KY 41501",-,62,5,3000
2012,4609017,Mine No. 37,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,"Xmv, Inc.","640 Clover Dew Dairy Road, Princeton, WV 24740",-,37140,14,36358
2012,4609052,Bam 7 - Skyway #2 Mine,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Bundy Auger Mining Inc,"2005 Webster Road, Summersville, WV 26651",-,17641,2,3433
2012,4609066,Cucumber Mine,West Virginia (Southern),Mcdowell,Active,Underground,Operating Subsidiary,Mine only,Brooks Run Mining Company Llc,"208 Business Street, Beckley, WV 25801",-,268625,79,189669
2012,4609069,Mine No. 6,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,"Darty Leasing, Inc.","P.O. Box 426, Iaeger, WV 24844",-,42483,15,28729
2012,4609084,Laurel Fork Mine,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Consolidation Coal Company,"27 Summit Drive, Cedar Bluff, VA 24609",-,2306,10,1577
2012,4609093,Mine No. 7,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,"Rock N Roll Coal Company, Inc.","4641 Greenbrier Mtn Rd, Panther, WV 24872",-,99423,21,42776
2012,4609100,Mountain Fork No 2,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,C & A Coal Company,"P.O. Box 1030, Bluefield, VA 24605",-,108729,24,47364
2012,4609129,Jolo Mine,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Contractor,Mine only,Chad Coal Corp,"P.O. Box 890, Oakwood, VA 24631",-,45844,20,28467
2012,4609131,Red Fox Load-Out,West Virginia (Southern),Mcdowell,Active,Surface,Indepedent Producer Operator,Preparation Plant,"M & P Services, Inc.","P.O. Box 1085, Beckley, WV 25801",-,0,6,7762
2012,4609131,Red Fox Load-Out,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Preparation Plant,"M & P Services, Inc.","P.O. Box 1085, Beckley, WV 25801",-,0,6,7761
2012,4609182,Highwall Miner #1,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Twin State Mining Inc,"640 Clover Dew Dairy Rd, Princeton, WV 24740",-,41872,16,24059
2012,4609188,Westchester Mine,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Contractor,Mine only,"Cobalt Coal Corp Mining, Inc","P.O. Box 191, Premier, WV 24878",-,30559,22,39921
2012,4609198,Caretta #3 Mine,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,Rs Mining Inc,"P.O. Box 1090, Oceana, WV 24870",-,111722,12,28618
2012,4609207,Mine No 2,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,Harman Branch Mining Inc,"Hc 32 Box 588, War, WV 24892",-,69277,29,36761
2012,4609211,Squire Jim No 2 Mine,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Gemco Energy Inc,"P.O. Box 336, Mullens, WV 25882",-,63180,29,30276
2012,4609219,Highwall Miner #2,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,"Twin State Mining, I","P.O. Box 196, Horsepen, VA 24619",-,60152,16,26892
2012,4609257,Johnny Cake Mine,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,Selwyn Coal Corp.,"P.O. Box 293, Ikes Fork, WV 24845",-,40222,17,32280
2012,4609261,Mine No. 39,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,"Xmv, Inc.","640 Clover Dew Dairy Road, Princeton, WV 24740",-,534428,127,330485
2012,4609271,Mine No 3,West Virginia (Southern),Mcdowell,Active,Underground,Contractor,Mine only,Ambush Mining Inc,"Hc 32 Box 588, War, WV 24892",-,62549,16,30543
2012,4609298,Mine No. 40,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,"Xmv, Inc.","640 Clover Dew Dairy Road, Princeton, WV 24740",-,190894,50,115058
2012,4609300,Redhawk Surface Mine,West Virginia (Southern),Mcdowell,Active,Surface,Indepedent Producer Operator,Mine only,"Extra Energy, Inc.","P.O. Box 10, Bishop, VA 24604",-,203785,35,96020
2012,4609340,Horse Creek Mine No 2,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,Jj&e Coal Corporation,"Rt. 1, Box 137, Bluefield, WV 24701",-,15599,5,3308
2012,4609348,Horse Creek No 1,West Virginia (Southern),Mcdowell,Active,Underground,Operating Subsidiary,Mine only,"Brooks Run Mining Company, Llc","208 Business Street, Beckley, WV 25801",-,160344,59,135315
2012,4609357,Cougar Processing Plant,West Virginia (Southern),Mcdowell,Active,Surface,Indepedent Producer Operator,Preparation Plant,Cougar Processing Llc,"202 Princeton Ave, Princeton, WV 24740",-,0,8,16728
2012,4609357,Cougar Processing Plant,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Preparation Plant,Cougar Processing Llc,"202 Princeton Ave, Princeton, WV 24740",-,0,14,31066
2012,4609378,Mine No. 42,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,"Xmv, Inc.","640 Clover Dew Dairy Road, Princeton, WV 24740",-,109145,41,99295
2012,4609386,Quarry No 2,West Virginia (Southern),Mcdowell,Active,Surface,Indepedent Producer Operator,Mine only,Mt View Resources Inc,"Hc 32 Box 583, Caretta, WV 24821",-,11123,7,11788
2012,4609387,Lower War Eagle Mine,West Virginia (Southern),Mcdowell,Active,Underground,Operating Subsidiary,Mine only,"Brooks Run Mining Comp, Llc","208 Business Street, Beckley, WV 25801",-,176932,49,105499
2012,4609395,Dry Branch Surface Mine,West Virginia (Southern),Mcdowell,Active,Surface,Indepedent Producer Operator,Mine only,"Extra Energy, Inc.","P.O. Box 10, Bishop, VA 24604",-,263600,78,107060
2012,4609417,No. 1,West Virginia (Southern),Mcdowell,Temporarily closed,Underground,Contractor,Mine only,Black Arrow Coal Corporation,"P.O. Box 1247, Wise, VA 24293",-,24139,15,13671
2012,4609454,Bishop Loadout,West Virginia (Southern),Mcdowell,Active,Surface,Indepedent Producer Operator,Preparation Plant,"M & P Services, Inc.","100 Cranberry Creek Road, Beckley, WV 25801",-,0,4,4184
2012,4609454,Bishop Loadout,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Preparation Plant,"M & P Services, Inc.","100 Cranberry Creek Road, Beckley, WV 25801",-,0,3,4183
2012,4609455,Sewell Mine R,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,"Raw Coal Mining Company, Inc.","356 South College Avenue, Bluefield, VA 24605",-,7907,9,3110
2012,4601318,Robinson Run No 95,West Virginia (Northern),Marion,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Consolidation Coal Company,"79 Camp Run Road, Mannington, WV 26582",United Mine Workers of America,4992046,598,1424781
2012,4601433,Loveridge #22,West Virginia (Northern),Marion,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Consolidation Coal Company,"P.O. Box 40, Fairview, WV 26570",United Mine Workers of America,5869454,679,1526789
2012,4609050,Barrackville Refuse Pile,West Virginia (Northern),Marion,Active,Surface,Indepedent Producer Operator,Mine only,"Lp Mineral, Llc","471 John Fox Road, Morgantown, WV 26501",-,38328,6,16116
2012,4609302,Arco No. 1 Mine,West Virginia (Northern),Marion,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Dana Mining Company, Llc","308 Dents Run Road, Morgantown, WV 26501",-,162127,29,62135
2012,4601436,Shoemaker Mine,West Virginia (Northern),Marshall,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Consolidation Coal Company,"Rd 1 Box 62a, Dallas, WV 26036",United Mine Workers of America,5316374,729,1694285
2012,4601437,Mcelroy Mine,West Virginia (Northern),Marshall,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Mcelroy Coal Company,"57 Goshorn Woods Road, Cameron, WV 26033",United Mine Workers of America,9400485,983,2271175
2012,4609019,Auger # 5,West Virginia (Northern),Marshall,Active,Surface,Indepedent Producer Operator,Mine only,"Ky Mine Power, Inc.","301 Rhl Blvd, Suite 10, Charleston, WV 25309",-,261,2,289
2012,4609053,Auger 3,West Virginia (Northern),Marshall,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,West Virginia Industrial Servi,"2005 Webster Road, Summersville, WV 26651",-,2554,4,1972
2012,4609311,Mine No. 1,West Virginia (Southern),Mercer,Active,Surface,Indepedent Producer Operator,Mine only,"Onyx Energy, Llc","P.O. Box 1363, Princeton, WV 24740",-,147388,16,50003
2012,4602489,No 1 Strip,West Virginia (Northern),Mineral,Active,Surface,Indepedent Producer Operator,Mine only,D & L Coal Company Inc,"Rte 6,  Box 6192, Keyser, WV 26726",-,17870,3,4742
2012,4609196,Piedmont Mine,West Virginia (Northern),Mineral,Active,Surface,Indepedent Producer Operator,Mine only,Duckworth Coal Inc,"19709 Winners View Terrace, Frostburg, MD 21532",-,38885,5,11830
2012,4605649,Delbarton Preparation Plant,West Virginia (Southern),Mingo,Active,Surface,Indepedent Producer Operator,Preparation Plant,Delbarton Mining Company,"P.O. Box 310, Delbarton, WV 25670",-,0,9,23438
